station_id,station_name,latitude,longitude,aspect_degree,aspect_x_slope,aspect,elevation,rough,slope,waterdist,hk_ndvi,water25,water50,water100,water200,water400,relelev60,relelev120,relelev240,relelev480,relelev960,urbanicity_gauss10,urbanicity_gauss50,urbanicity_gauss100,avars_annual_range,avars_dewp_mean,avars_humid_mean,avars_max_tmax,avars_min_tmin,avars_press_mean,avars_tmean_mean,avars_windsp_mean,biovars_t_1,biovars_t_2,biovars_t_3,biovars_t_4,biovars_t_5,biovars_t_6,biovars_t_7,biovars_t_8,biovars_t_9,biovars_t_10,biovars_t_12,biovars_t_13,biovars_t_14,biovars_t_15,biovars_t_16,biovars_t_17,biovars_t_18,biovars_t_19,tmin_12_Dec,humid_11_Nov,humid_2_Feb,tmin_5_May,humid_3_Mar,dewp_6_Jun,mtmax_10_Oct,dewp_11_Nov,mtmin_9_Sep,prec_3_Mar,tmean_9_Sep,windsp_2_Feb,tmin_6_Jun,press_4_Apr,mtmax_7_Jul,dewp_5_May,mtmin_8_Aug,tmean_8_Aug,windsp_11_Nov,prec_2_Feb,windsp_3_Mar,dewp_7_Jul,mtmax_5_May,press_1_Jan,tmean_12_Dec,prec_12_Dec,tmax_8_Aug,mtmin_12_Dec,tmin_7_Jul,mtmax_6_Jun,tmax_9_Sep,tmax_10_Oct,press_8_Aug,humid_7_Jul,tmean_4_Apr,mtmin_4_Apr,press_9_Sep,tmax_11_Nov,windsp_7_Jul,mtmax_2_Feb,prec_7_Jul,mtmax_3_Mar,tmax_1_Jan,prec_5_May,press_12_Dec,tmax_4_Apr,mtmax_11_Nov,dewp_2_Feb,dewp_10_Oct,dewp_3_Mar,humid_6_Jun,humid_10_Oct,windsp_5_May,tmin_3_Mar,prec_6_Jun,mtmin_1_Jan,tmean_1_Jan,windsp_10_Oct,tmin_2_Feb,windsp_6_Jun,humid_5_May,tmax_12_Dec,press_6_Jun,tmin_4_Apr,mtmin_10_Oct,tmax_3_Mar,tmean_10_Oct,mtmax_1_Jan,press_5_May,prec_10_Oct,dewp_4_Apr,tmax_2_Feb,humid_9_Sep,dewp_1_Jan,mtmax_4_Apr,press_7_Jul,humid_8_Aug,press_11_Nov,prec_8_Aug,windsp_9_Sep,tmean_2_Feb,mtmin_2_Feb,mtmax_12_Dec,tmin_10_Oct,tmean_3_Mar,mtmin_3_Mar,prec_9_Sep,tmin_1_Jan,windsp_8_Aug,dewp_9_Sep,humid_1_Jan,dewp_8_Aug,mtmin_5_May,tmean_5_May,windsp_12_Dec,humid_12_Dec,tmin_11_Nov,windsp_1_Jan,tmin_8_Aug,mtmin_6_Jun,tmean_6_Jun,tmax_7_Jul,tmin_9_Sep,prec_1_Jan,press_10_Oct,dewp_12_Dec,mtmin_11_Nov,tmax_5_May,press_3_Mar,prec_4_Apr,press_2_Feb,windsp_4_Apr,mtmax_9_Sep,mtmin_7_Jul,tmean_7_Jul,tmax_6_Jun,mtmax_8_Aug,tmean_11_Nov,prec_11_Nov,humid_4_Apr
6069,Fukien Secondary School (Siu Sai Wan),22.264812,114.250714,176.49516310914873,2.1326564605642533,0.20121916497026707,15.143149797591024,9.491826406445208,6.225109493444949,279.27134025367195,0.1336328,0.7284487903867745,0.5582201266034159,0.5268444376300153,0.6134772687410397,0.43788357179386,5.309214809948146,8.549773420502845,10.976556329750274,12.562107791318068,13.143149797591024,41.950924,33.93592,23.393803,26.267813,19.163933,78.14274,35.34445,9.076638,1012.62244,23.35835,12.559163,23.708347,4.6011386,26.137747,497.4851,31.892954,14.296282,17.596674,29.028137,17.222115,29.031956,1991.2458,395.94308,26.51883,81.60529,1025.4495,86.66998,1024.7853,86.66998,9.940548,73.201195,77.52103,20.21659,79.801704,24.964521,28.464361,16.725117,26.10986,71.14215,28.0928,13.321955,23.511976,1012.80756,31.764488,23.162174,26.575258,28.863436,14.133876,27.601439,12.676959,25.46812,28.46367,1020.07,17.886017,26.532013,35.334034,15.8389845,23.998913,30.895966,34.266922,32.113773,1005.3212,83.3121,22.632967,20.816011,1008.41223,29.46686,10.8699665,19.260399,309.8729,21.292988,24.55644,292.989,1019.6556,30.410759,24.799038,13.027987,20.218761,15.336493,83.27104,72.285484,11.1542015,12.044341,395.94308,14.296282,16.119951,14.542929,9.858715,10.763536,83.36394,26.075287,1005.83044,16.367022,23.993784,27.556755,25.787992,18.700825,1008.98956,94.81902,19.822716,25.577745,77.46141,11.107884,25.092855,1005.4923,82.48186,1016.6729,319.62573,12.478314,16.713964,14.704623,20.531576,20.345413,18.788797,16.933142,236.41695,9.076638,12.006558,23.531458,72.775986,25.272535,24.1446,26.056887,13.816859,68.51734,15.209974,13.35987,23.992311,26.415005,28.321985,34.983376,23.637756,32.536537,1013.5308,11.329426,20.410803,32.61221,1016.2468,138.19652,1018.4398,11.584932,30.954945,26.654985,28.85916,34.17856,31.885885,22.176264,45.57052,83.719795
6070,Fung Kai Liu Yun Sum Memorial School,22.483886,114.139892,143.08939324503098,1.6848967044934353,0.2876638892855104,31.742737157331977,10.211648816761207,7.060758281871621,5571.261303682309,0.20295566,1.0000000000000426,1.000000000000135,1.0000000000004956,0.997460986696239,0.945851220021442,5.448873868104564,8.36781709898572,10.527455900241618,13.355613676897399,20.052054164536752,27.250216,23.834404,19.84516,31.112581,18.39061,77.977615,36.01334,4.900759,1012.803,22.883125,5.5721025,23.434607,7.2430353,34.478367,507.6188,32.613796,11.607228,21.006569,28.851513,16.634418,28.851797,2161.074,431.12494,31.552313,83.36838,1140.887,104.34474,1137.0272,104.34474,5.7360244,73.83758,76.943375,19.22578,78.774956,24.560715,29.480282,15.794513,24.542841,64.12388,27.590513,5.915505,22.60773,1012.7186,32.613796,22.385147,25.438585,28.435915,5.7525377,31.552313,6.071633,24.934721,29.681057,1020.6414,16.530554,33.546425,36.0104,12.898886,23.579725,31.501776,35.178898,33.074356,1005.2464,82.32745,22.761488,19.856457,1008.5536,30.772518,5.1804185,20.912424,351.1494,22.997713,26.46255,312.1018,1020.3054,31.744219,25.597988,11.970762,19.640057,14.696853,83.42488,73.619064,6.049023,9.559447,431.12494,11.607228,15.070362,6.084246,6.8212733,4.7498913,82.32725,27.513819,1005.7092,14.517879,21.883232,29.541107,25.045593,19.727985,1008.9828,96.0195,18.920984,27.779425,79.1784,9.498017,26.60263,1005.3771,82.605644,1017.234,358.61258,5.2873397,16.510298,13.468449,21.191532,17.455997,18.991425,16.079998,250.6235,4.9091024,4.499739,23.346397,72.70835,24.853043,23.282238,25.958576,5.7329473,68.95792,10.8994465,5.672382,23.404615,25.295254,27.963081,35.934475,21.84162,39.246006,1013.7895,10.086088,17.74442,33.537193,1016.3332,152.49297,1018.7447,5.8695703,31.76613,25.659494,28.611574,34.712788,32.60018,21.128124,40.48076,81.026566
6071,St Stephen's Girls' College,22.28353708,114.1444623,171.6695827880081,15.23788009959058,0.8814676310501512,87.32329607715758,25.366092606648394,17.32151731747989,748.5588635055423,0.122941025,0.9571803278688908,0.77403818992995,0.6071376464594805,0.5173461305137189,0.5179089149582593,16.672698322076812,31.305655182810664,53.11318695020711,76.91178407556393,84.9651477143139,37.22897,35.602955,32.47443,26.97906,18.879665,78.30861,34.585873,7.606811,1012.8672,23.045237,13.893297,23.453379,4.819726,27.4743,479.63806,31.369415,13.827734,17.541681,28.55499,17.08421,28.555,2113.6392,420.16376,28.516144,83.32809,1105.5032,91.89228,1104.6976,91.89228,9.28206,72.848145,77.9081,20.036097,80.06066,24.696234,28.299162,16.303658,25.253637,71.29755,27.293144,13.668066,23.179731,1013.2875,31.143057,22.789202,26.213594,28.38415,13.89844,28.5183,15.601362,25.108732,28.373768,1020.6685,17.638569,29.084356,34.585873,15.384403,23.740034,30.299131,33.75116,31.682003,1005.4473,83.58367,22.488432,20.587852,1008.6701,29.42685,13.486403,19.669712,335.14935,21.732273,24.713303,315.8479,1019.8036,29.93075,24.760048,13.430762,19.790897,15.302656,84.81597,72.6018,14.351631,11.554422,420.16376,13.827734,15.891768,14.208389,8.814494,13.757492,84.14916,26.066515,1005.9895,16.03351,23.47217,27.681631,25.37752,18.833626,1009.1476,96.59661,19.410599,25.778769,78.23456,10.56913,25.181835,1005.6778,82.79782,1016.904,350.1901,13.568222,16.763697,14.738198,20.051588,19.711115,18.895996,16.875538,248.94713,7.606811,12.874141,23.197643,71.602356,24.868307,23.877893,25.759823,13.2726965,67.81141,13.950457,13.227515,23.645557,25.984772,27.744463,34.130314,22.652838,34.289627,1013.7745,11.088173,19.986406,31.78918,1016.7092,139.74083,1018.3264,14.805202,30.64527,26.319979,28.37925,33.219864,31.369415,21.926033,43.813755,83.28967
6072,S.K.H. Chi Fu Chi Nam Primary School,22.25722,114.13868,207.37908494638862,-8.469332505205882,-0.459668678886515,134.3684894975627,25.12577821641937,15.794275328637433,712.5054291749882,0.2639998,0.9679885245902035,0.757302944550722,0.6070596535914212,0.4179898512070647,0.3905067120827296,16.221912741090208,30.65342201658708,56.8288034624872,100.66868508604486,131.58688508873735,18.03709,18.888885,16.897207,25.508747,18.713879,79.71055,33.968086,8.459337,1012.7114,22.659075,15.758491,23.097883,4.8194513,27.704597,471.9085,30.817385,13.427326,17.390059,28.066513,16.876675,28.107132,2049.19,407.63495,28.0474,83.35097,1072.6382,89.71286,939.9472,89.71286,8.94229,73.88057,79.30152,19.689234,81.41297,24.629934,27.849388,16.187935,25.42508,70.26171,27.342482,15.314772,22.774807,1012.6303,30.56581,22.659464,25.767832,27.863838,15.697009,28.100744,17.714806,25.029987,27.931662,1019.8087,17.27681,28.200287,33.968086,15.006175,23.363909,29.798893,33.3493,31.244938,1005.51,85.18854,22.062809,20.184618,1008.743,29.038528,15.656675,19.371685,324.9612,21.417955,24.33906,305.2166,1019.8046,29.464434,24.358625,12.468553,19.659178,15.236531,86.61807,73.919525,16.279537,11.064775,407.63495,13.427326,15.524075,15.898924,9.516181,16.165417,85.85086,25.687662,1006.095,15.5906,23.00994,27.225729,24.915182,18.51475,1009.2118,87.145226,19.317566,25.385921,79.87272,10.453101,24.798061,1005.779,84.53334,1016.9161,340.04205,15.326314,16.407204,14.426389,20.51372,19.328796,18.558868,16.525639,242.0716,8.52748,14.247413,23.082607,72.54941,24.76866,23.474644,25.30605,15.0454035,68.66678,14.720231,14.844543,23.255655,25.563486,27.269144,33.529045,23.046553,33.41183,1013.8636,11.073023,19.561102,31.287277,1015.901,137.9397,1018.2739,16.911097,30.153376,25.885656,27.87338,32.679066,30.817385,21.509052,44.204075,84.73234
6073,Tsung Tsin Christian Academy,22.332413,114.150391,166.57026505664803,0.29991775489233297,0.1050495226056438,6.910240493536403,4.154861402769914,2.2236708027481216,653.4758813870119,0.072850235,0.9726377049180727,0.9149599490122159,0.8361957208357362,0.7311319040524568,0.7114140258197124,1.8786402851391846,2.3224026092630172,2.8530128112288007,3.5982425307433354,4.890009510239649,76.10803,75.54585,70.055984,27.354496,18.860083,76.20898,35.626453,8.271957,1012.631,23.682728,9.144103,24.012907,5.2235594,28.517263,492.5668,32.25701,13.943578,18.313437,29.272863,17.504147,29.273228,2223.4233,437.5111,28.57137,82.474915,1140.8007,101.06011,1137.6794,101.06011,9.033931,71.21742,75.78151,20.430937,77.97251,24.846615,29.091904,16.266518,25.972055,69.95201,28.306557,8.684687,23.688541,1012.655,32.13154,22.860313,26.741829,29.143282,8.642228,28.57137,10.626799,25.25705,29.122044,1020.1494,18.02641,32.068043,35.626442,15.36485,24.281202,31.14425,34.486988,32.49225,1005.1304,81.28111,23.124426,20.959713,1008.5352,30.196875,9.157187,20.198774,345.27127,22.251497,25.375797,339.3068,1019.8531,30.809729,25.501114,12.866848,19.985281,15.296515,82.30214,70.663666,10.111641,11.95235,437.5111,13.943578,16.351484,9.232821,9.429834,8.917959,81.67274,26.818937,1005.7896,16.45269,23.719984,28.438074,26.007544,19.423166,1009.02,109.02929,19.377573,26.536232,75.92535,10.336253,25.830416,1005.4234,80.363014,1016.9258,358.0182,8.804075,17.231129,14.998615,21.0959,19.713291,19.479256,17.259634,272.05438,8.272556,8.8642645,23.212559,69.767,25.053738,24.385288,26.452057,8.292344,66.53309,14.350687,8.397476,24.063807,26.51006,28.483294,35.28613,23.496006,40.4207,1013.6317,10.961725,20.105356,32.789257,1016.1068,146.05722,1018.3517,9.997763,31.448719,26.852575,29.147131,34.24083,32.256935,22.440182,45.163002,81.02816
6074,Stewards Pooi Kei College,22.38290917,114.2134514,225.6826751254022,-1.0333847451178295,-0.02818391857202107,37.56576419568818,18.968344919616566,11.056125792004229,2716.5561417912136,0.18903448,1.0000000000000426,1.000000000000135,0.9947340295471009,0.9458238784812435,0.7851933149793932,10.755486537015628,17.076804479366988,24.545459361477693,32.717829954295794,35.56576419568818,30.0618,29.222565,26.323862,29.541897,18.53103,78.04725,36.01036,6.4684615,1012.731,23.03389,6.81792,23.500671,6.2688346,31.445568,506.7376,32.452564,12.517711,19.934855,28.97375,16.80621,28.97465,2389.5928,478.16455,32.212555,83.15329,1231.9714,107.941,1218.4314,107.941,7.176232,73.33295,77.810684,19.523272,80.010735,24.675846,28.985325,15.847872,25.083784,70.478035,27.811813,6.3581357,22.994724,1012.6762,32.284058,22.49586,25.977617,28.683588,6.68124,32.212555,7.759886,25.057335,29.176125,1020.2626,17.026188,35.4859,36.01036,13.8538265,23.804878,31.231522,34.928486,32.551006,1005.2294,82.204994,22.577982,20.062136,1008.5535,30.238344,7.0017023,20.264381,371.0267,22.263382,25.889109,364.86945,1020.0848,31.293606,25.263784,12.177291,19.828165,14.858741,83.29492,73.21621,7.526777,10.621573,478.16455,12.517711,15.488014,7.073001,7.8387313,6.510742,83.03377,26.959068,1005.8437,15.284341,22.494762,28.91905,25.253809,19.372656,1009.0556,117.533066,19.044859,27.174875,78.0912,9.818069,25.935753,1005.4172,81.64521,1017.0998,382.78012,6.4451256,16.462812,13.906766,20.921913,18.28346,18.870848,16.3413,292.7402,6.5112724,6.0499578,23.223078,72.59213,24.892237,23.6496,25.939894,6.803394,68.58289,12.400248,6.41774,23.535948,25.778109,28.066837,35.662983,22.552994,40.242542,1013.7834,10.453025,18.610806,33.03291,1016.2027,153.50034,1018.5644,7.187347,31.4696,26.118626,28.739256,34.43475,32.452564,21.48566,50.55933,82.75132
6075,Hong Kong Aviation Club Ltd,22.32438315,114.1903389,150.31231602683064,-0.19582588891157382,-0.14266779993712278,7.655389299203633,2.2120973936590285,1.2256485835480206,736.3352133789581,0.06273965,0.9829745901639754,0.9142932313576586,0.8650217014776488,0.8266277953357727,0.722647622840187,1.1486669862746814,1.936633684981117,3.337513283773228,5.156648294626282,5.655389299203635,81.970116,77.49197,70.74916,27.660645,18.864193,76.73827,35.768963,8.108318,1012.6456,23.585241,8.177589,23.908138,5.281508,28.495687,499.55484,32.336235,13.804278,18.531956,29.28221,17.333916,29.28221,2293.57,451.9914,29.693182,82.11679,1177.4752,102.964516,1177.4752,102.964516,8.824945,71.90593,76.25057,20.240284,78.579765,24.84275,28.964813,16.253574,25.917265,71.517235,28.295912,8.098795,23.6267,1012.6674,32.239277,22.858297,26.68117,29.176693,8.129973,29.693182,9.1955185,25.300707,29.0405,1020.1596,17.833971,32.989258,35.768867,15.198672,24.222414,31.20943,34.547512,32.454266,1005.1495,81.628,23.030441,20.811428,1008.5098,30.069763,7.8483424,20.014385,358.29794,22.05719,25.345057,341.83835,1019.8959,30.9087,25.327566,12.708805,20.062548,15.2230215,82.238144,71.33314,8.70872,11.797553,451.9914,13.804278,16.209547,8.709263,9.210284,7.464564,81.88774,26.6967,1005.8157,16.301353,23.597897,28.420588,25.882242,19.298134,1009.0299,118.56665,19.44535,26.499119,76.29908,10.407608,25.740492,1005.3916,80.69839,1016.928,367.18588,7.814063,17.034159,14.731244,20.956772,19.550594,19.277632,17.053854,283.85474,8.108318,7.9870143,23.23646,70.87582,25.108185,24.2639,26.390297,7.8652344,67.35736,14.12969,7.871499,24.04613,26.457926,28.498604,35.508244,23.446484,40.28209,1013.6125,10.923033,19.921377,32.97259,1016.1162,148.5857,1018.4719,8.438086,31.40225,26.76958,29.1433,34.41407,32.335876,22.250092,48.767708,81.8054
6076,Sha Tin College,22.392569,114.188575,123.4927359548904,-2.1207253197778897,-0.07844982013201138,157.11795496814094,28.821595599244155,18.32926894014832,3332.355097573511,0.26528776,1.0000000000000426,1.000000000000135,0.9999943453902052,0.9340774677369728,0.8207310933233694,20.08951747996401,42.06087997535528,83.84346928054288,137.13435788787305,153.35532163629304,17.248928,19.029005,21.732822,29.208094,18.094786,79.48859,34.903633,5.695541,1012.9425,22.276688,9.73728,22.749344,6.0920577,31.215313,495.4447,31.399597,11.885455,19.514143,28.078697,16.178047,28.086157,2416.2793,498.79544,32.93276,84.40893,1267.5623,108.42027,1222.4146,108.42027,6.388233,74.95102,79.24359,18.90527,81.19974,24.203209,28.024857,15.471695,24.405355,73.524574,26.970781,9.200959,22.254524,1012.8056,31.190556,22.028955,25.265041,27.823357,9.726593,32.93276,10.607471,24.559832,28.331976,1020.3926,16.288744,35.288017,34.903633,13.22675,23.143446,30.172237,33.92072,31.596424,1005.4802,83.83945,21.926058,19.479403,1008.8391,29.45027,10.094644,19.707575,381.6342,21.71454,25.230165,361.7587,1020.3202,30.426682,24.404306,11.82095,19.327074,14.515594,85.11764,75.08566,10.357461,9.738165,498.79544,11.885455,14.801498,9.946706,7.1997204,9.942407,84.51187,26.201763,1006.084,14.48544,21.729118,28.204779,24.359415,18.6911,1009.2717,113.2631,18.624437,26.491575,79.7589,9.415729,25.233274,1005.6985,83.14526,1017.336,387.13254,9.388281,15.931378,13.353592,20.203812,17.537441,18.287241,15.776439,290.08237,5.819857,8.628572,22.757147,73.50603,24.383429,22.965975,25.18187,9.702208,69.71504,11.754785,9.091772,22.903328,25.044847,27.197926,34.563683,21.86451,40.199516,1014.0805,10.029382,17.90791,32.06128,1016.2628,153.65048,1018.739,10.160283,30.470644,25.399899,27.863962,33.36605,31.399597,20.688005,48.01765,83.788895
6077,Salesian English School,22.275982,114.229333,160.45067789452847,8.918603743379231,0.41332251275291937,62.100645945929024,26.698760541728152,16.926499660753173,783.1081241689573,0.18524018,0.9731254098361056,0.8322110898662349,0.7392611309222114,0.7120595489243413,0.513808910183211,16.770145061476917,30.379371186577067,46.93975271605148,56.58954270024058,59.33611233870827,32.75755,29.446075,25.316204,27.49347,18.88878,78.745026,35.173603,7.680134,1012.7594,23.014505,11.517463,23.407997,5.085875,27.916313,495.54605,31.759031,13.543586,18.215445,28.743616,16.895662,28.744543,2152.6987,423.9925,29.662888,81.420235,1100.9395,95.38539,1095.7179,95.38539,8.935956,73.57041,78.34244,19.81743,80.58437,24.7915,28.368687,16.302395,25.33833,73.77321,27.582045,11.443574,23.155634,1013.083,31.537952,22.800268,26.205488,28.55228,11.84851,29.698925,12.756487,25.242535,28.42005,1020.4304,17.461054,30.553234,35.173603,15.038399,23.705778,30.658594,34.229343,31.965775,1005.3282,83.64683,22.366863,20.322897,1008.527,29.527884,11.095726,19.44541,334.73538,21.477869,24.822506,317.59393,1019.8078,30.334282,24.738026,13.017408,19.98265,15.169138,84.259605,73.198,11.479101,11.447151,423.9925,13.543586,15.742107,12.216458,8.700192,11.043126,84.207924,26.158232,1005.9424,15.877594,23.247334,27.756369,25.351124,18.760944,1009.0807,103.52074,19.467375,25.870111,78.45381,10.51798,25.151058,1005.5152,83.02416,1016.828,342.2116,11.141624,16.458801,14.358831,20.22681,19.4193,18.67842,16.594337,266.49133,7.684618,10.633076,23.281067,72.6965,25.034487,23.773294,25.745262,11.520899,68.7391,13.764715,11.260429,23.602081,26.020641,27.9532,34.747883,22.787457,35.133236,1013.6679,11.058574,19.657587,32.280964,1016.5196,144.33945,1018.3816,11.770537,30.866768,26.279982,28.524994,33.772305,31.759031,21.757929,50.655308,84.21716
6078,Lai Chack Middle School,22.301512,114.168259,192.44444625364753,-0.04278285629223719,0.04662690410534968,13.462484824688538,7.714414395213272,4.655767933539715,295.17336536402826,0.07990986,0.8791966988342085,0.708813937311497,0.634143037882747,0.7448374211565028,0.6281257375509756,4.2620306112611654,6.380658035398803,8.681771187748286,10.99301349998011,11.462484824688536,42.941914,45.40472,45.36733,26.775042,19.036427,77.32078,35.26591,8.49087,1012.64636,23.48821,10.858959,23.781015,4.86584,27.235147,491.9519,31.9088,14.045039,17.86376,28.99074,17.3118,29.028969,2155.9263,433.75052,27.480509,83.00516,1124.2885,94.14528,1107.0072,94.14528,9.334922,71.66958,77.00162,20.217875,79.290565,24.944744,28.627848,16.5542,26.028757,71.16585,28.179523,11.625816,23.522429,1012.68646,31.875578,23.070656,26.550613,28.987864,11.857918,27.480509,11.311832,25.331917,28.699022,1020.1065,17.870907,29.12955,35.178474,15.572939,24.106636,30.864305,34.088615,32.036137,1005.1972,81.887,22.916971,20.902252,1008.48444,29.565693,9.468535,19.681612,347.99054,21.757998,24.672354,318.45218,1019.81604,30.370022,25.035515,12.826825,20.06956,15.375625,83.26244,71.54093,10.458602,11.745304,433.75052,14.045039,16.16156,12.40475,9.669238,9.286611,82.91682,26.204008,1005.8358,16.25091,23.854218,27.81791,25.826479,18.975695,1009.0059,110.044464,19.69113,25.78037,77.1317,10.917484,25.395048,1005.51624,81.44683,1016.8717,342.44803,10.744126,17.000877,14.810709,20.78481,19.997572,19.095287,17.040033,254.46318,8.494912,10.027594,23.412006,72.31391,25.119062,24.175102,26.248669,11.310322,67.065674,14.77388,11.31809,24.091751,26.334091,28.342363,35.185814,23.578424,37.53522,1013.60236,11.123927,20.205091,32.63849,1016.0916,141.19987,1018.5415,10.493318,30.995358,26.658321,28.989037,34.101032,31.874454,22.238981,42.266155,82.32231
6079,Bishop Hall Jubilee School,22.329804,114.181048,213.37738878935528,-0.8213841233921052,-0.1683389350872875,21.214296761033555,4.6998735076667355,3.127974989609265,1828.6997717598683,0.10482182,1.0000000000000426,0.9999206628427099,0.953446917983114,0.8178785998035424,0.7315491333373341,2.8229922135391554,5.149477887342174,8.088660261525892,10.96559164782001,14.458943262675664,70.417656,68.45551,65.045654,28.089119,18.753834,76.824776,35.879093,7.7899766,1012.6498,23.506037,7.8040195,23.908686,5.618906,29.693481,497.72635,32.449955,13.527238,18.922716,29.257969,17.339336,29.257969,2334.3396,454.5439,30.70669,81.98315,1191.3098,105.66631,1191.3098,105.66631,8.481006,71.97169,76.448524,20.169123,78.73118,24.794216,29.1467,16.070797,25.707478,71.44481,28.19941,7.055779,23.527866,1012.6607,32.236233,22.701496,26.582521,29.06715,6.925893,30.70669,9.59771,25.22955,29.20732,1020.157,17.746176,34.651955,35.879093,14.897431,24.145231,31.24914,34.76985,32.624077,1005.1719,81.714966,22.955425,20.637827,1008.5423,30.373913,8.307752,20.310274,358.77472,22.339922,25.77076,351.0116,1019.9242,31.059137,25.510023,12.64502,19.986609,15.184203,82.53586,71.51582,9.160996,11.658486,454.5439,13.527238,16.125229,7.4853296,8.930637,7.970729,82.11115,26.991976,1005.8392,16.187296,23.314302,28.755026,25.78071,19.523024,1009.0505,117.43658,19.26844,26.925713,76.53169,10.091276,25.957184,1005.3732,80.835495,1016.9634,377.9911,7.27098,16.983442,14.675611,21.10243,19.207018,19.320665,16.987661,295.36218,7.7899766,7.5138273,23.183716,70.31316,25.034271,24.18,26.301556,6.703891,67.338684,13.721087,6.770753,23.87633,26.354038,28.388662,35.3916,23.2296,40.30767,1013.6547,10.856409,19.650747,32.856594,1016.1022,151.0799,1018.3586,8.8846,31.585457,26.675932,29.041056,34.284855,32.449955,22.162956,51.02834,81.84908
6080,Ho Lap College,22.33672396,114.1956174,149.2196626071129,-0.3930094621799407,-0.18910885497538854,9.280770567466302,1.9674280252735061,1.1371860909292588,1734.673897451232,0.09331979,1.0000000000000426,0.9998027788401603,0.9522600611313549,0.8757587536116729,0.75575070590982,1.1727375148890113,2.159699385021357,3.880253514388715,5.2138664709120945,6.416205493537434,60.18107,59.434277,58.343792,28.557947,18.76473,76.99125,36.079567,7.521621,1012.6504,23.482853,6.9991546,23.88585,5.7791867,30.062891,502.8556,32.59116,13.368644,19.222513,29.308084,17.256516,29.308084,2352.2463,460.89386,31.057175,82.0248,1201.3066,106.29835,1201.3066,106.29835,8.239325,72.084465,76.627754,20.05125,78.93643,24.840744,29.195904,16.083004,25.640041,71.20848,28.222818,6.5882735,23.489803,1012.6594,32.41785,22.733175,26.523035,29.121338,6.5366077,31.057175,8.364186,25.268398,29.268875,1020.1941,17.635658,34.802376,36.079567,14.725967,24.145166,31.385118,34.923862,32.71869,1005.1432,81.63378,22.946037,20.562548,1008.4998,30.416975,7.1555657,20.297337,363.5331,22.323568,25.830652,353.4822,1019.9477,31.217138,25.53047,12.5491295,20.031284,15.125353,82.49618,71.71047,7.9955015,11.483636,460.89386,13.368644,16.041727,7.093389,8.698115,6.6942797,82.18805,27.039738,1005.8115,16.044981,23.225107,28.838406,25.754684,19.538866,1009.025,121.08686,19.295177,27.011362,76.73079,10.119216,25.992569,1005.3448,80.869934,1016.9706,376.87973,6.5036807,16.895403,14.50899,21.099293,19.074112,19.235207,16.864037,296.0185,7.521621,6.6110096,23.259878,71.05726,25.08261,24.116869,26.31511,6.4177303,67.52686,13.444744,6.4051156,23.893467,26.309818,28.446863,35.699657,23.146965,40.4388,1013.6343,10.78881,19.488503,33.091366,1016.131,151.7095,1018.4439,7.6245203,31.664318,26.621529,29.101044,34.5204,32.59116,22.07835,51.135895,82.03303
6081,Christian Alliance S W Chan Memorial College,22.481432,114.137628,172.25130366653585,1.6881325408691554,0.17799927660740436,66.70955122829105,22.738298525705456,15.208902126201195,5594.954273667926,0.272496,1.0000000000000426,1.000000000000135,1.0000000000004956,0.9978319860513908,0.9475370589123773,13.719885888672682,25.245723045877526,38.784028352022226,44.07470126952936,49.91256773704864,13.239239,12.823447,12.234653,31.432768,18.278137,79.02705,35.751602,4.3188314,1012.8559,22.523916,6.3720117,23.094065,7.373978,34.85325,506.4364,32.294163,11.139984,21.154179,28.498243,16.3078,28.499462,2169.578,439.25696,31.915325,83.61328,1147.5881,104.70578,1130.747,104.70578,5.239336,74.36349,78.28675,18.843,80.04651,24.50957,29.16625,15.690048,24.136665,65.30313,27.236044,6.7921057,22.23155,1012.7714,32.292904,22.256779,25.046005,28.090721,6.7192736,31.915325,6.841184,24.80413,29.40603,1020.6869,16.150272,33.60614,35.692036,12.465335,23.265114,31.18345,34.96553,32.76986,1005.2678,82.85072,22.414537,19.47188,1008.5855,30.505175,6.017294,20.69928,354.8249,22.783903,26.230425,312.4065,1020.3662,31.471235,25.31463,11.788282,19.510098,14.589981,84.69796,74.72765,6.793878,8.998353,439.25696,11.139984,14.688011,6.985643,6.3490686,5.6758237,83.67164,27.250162,1005.7842,14.027086,21.44861,29.291313,24.650846,19.491491,1009.0182,96.00043,18.807163,27.539131,80.5723,9.3987,26.355532,1005.4584,83.56601,1017.2942,353.50626,6.1148195,16.173048,13.114637,20.936075,17.024012,18.65194,15.698141,250.82738,4.3491225,4.671455,23.308012,74.16054,24.713728,22.90046,25.601542,6.678886,69.3326,10.367391,6.5281835,23.108566,24.910534,27.621725,35.72755,21.42536,39.184315,1013.8707,9.961152,17.282042,33.258755,1016.3648,152.46603,1018.8022,6.645592,31.45715,25.270622,28.277193,34.41091,32.285946,20.73113,40.28069,82.04846
